"Date","SSP_MCS","MCS_SSP","MCS_SCHL","SHEN_TDS","MCS_CCOI","CCOI_MCS","MCS_ATNI","ATNI_SSP","TDS_SHEN","TDS_SCHL","TDS_ATNI","TDS_MCS","TDS_CCOI","ATNI_MCS","SSP_SCHL","SSP_CCOI","MCS_TDS","SSP_SHEN","SSP_TDS","SHEN_SCHL","SHEN_SSP","SCHL_MCS","SHEN_CCOI","CCOI_ATNI","ATNI_CCOI","TDS_SSP","CCOI_SSP","ATNI_TDS","SCHL_TDS","ATNI_SHEN","SCHL_SHEN","CCOI_SHEN","SCHL_CCOI","MCS_SHEN","SCHL_ATNI","SHEN_ATNI","SCHL_SSP","SHEN_MCS"
2011-02-02,14.6473616130735,153.511664422293,225.566087913371,181.340156875819,277.851331685536,71.8897973026359,201.818967942223,131.315524510159,68.0229878109392,146.381237163196,63.7189749932611,50.867711412226,116.955252449302,75.4117712437939,44.8374318237012,25.1172996242181,191.620661589006,13.5426092275525,48.7817722583351,217.445334562437,437.128756267112,60.7031841976304,164.786775241152,94.2945081911443,91.584574313373,118.651191957246,47.1467533603717,148.451095794183,130.56626433192,94.9644235565745,60.0206769435907,12.4370663647377,260.42196460743,100.139563454752,127.101601445787,193.347890838328,127.226072667003,58.9308439688381
2011-02-03,14.3994927469141,150.913866458663,225.378573148257,181.891920980534,279.582961293356,72.3378181019205,200.945244323344,129.661844046962,68.2299512935281,146.558795046448,63.8645398017057,50.7637069400569,117.923293126881,75.7382550389329,45.5589088513368,25.6988733402419,191.22882768002,13.3823311124139,49.5075420152574,218.370726484637,431.955294347764,60.65270710813,166.652003212323,95.2903823051671,90.617332852442,120.416474071402,48.2384017022102,148.790242928732,130.724649909363,94.8924629534401,60.2761136949586,12.5778434168498,262.261430825315,100.649011366608,127.546169532844,193.494400276869,129.273281086582,59.2306345477755
2011-02-04,14.2791072204554,149.652166093043,225.205275550711,179.915836793139,278.67494498073,72.1028838370318,199.716995638136,129.953396658351,67.4887072111474,147.998902729699,63.5782532403055,50.2258820770023,118.789626621392,76.2011631878218,45.2130366695445,25.8302597217183,189.202819807223,13.2668453765693,49.6181588731858,218.144098309126,428.227642221935,60.6060809662679,166.065888116662,95.5633258899567,90.3577708126233,120.68552073396,48.4850367029313,148.123304023226,132.009174341097,95.4979949652429,60.2135478381714,12.5336071415254,261.611245405205,100.621922698176,128.227691000896,192.259662687688,130.254673519314,59.2146997130537
2011-02-07,14.2470132319625,149.315786897431,223.670463907452,181.472228973764,281.517308004417,72.8382890480077,201.776757593018,131.585724580747,68.072521530386,150.710904076431,63.6542673855885,50.8039342801967,118.634072712162,75.4152719380561,45.4195615115276,26.1517765261018,191.380369979102,13.1991055251476,48.9355769007493,216.033811955812,426.041086462312,60.1930307640741,167.284975941356,95.5524321591392,90.3680646736827,119.025292117478,49.0885325565851,148.300323042824,129.590176437219,94.786059364256,59.6310530282855,12.6256147253235,266.062560825322,100.33427602416,126.031291957746,193.692945450138,129.659682989303,59.0454334904494
2011-02-08,14.2674938149578,149.530459494001,222.867216218303,180.942742872333,274.390621272794,70.9943806165102,200.826399423749,130.776798243031,67.8739203583845,150.502223518895,63.8136282206208,50.6918389018222,115.89256953379,75.7704697410276,45.6479658017778,25.4521433288744,190.958096822647,13.208694394866,49.1139029453868,215.104390410106,426.350641820129,59.9768767616973,162.931194291329,93.5835571231511,92.2300969334486,119.459019401708,47.7752742076841,148.671626377214,129.41074648487,95.2999078757069,59.3745080388291,12.2970209252627,271.842465175865,100.262933395504,126.172309517291,192.642893577507,129.00767638305,59.0034490972791
2011-02-09,14.3162949721631,150.041902216845,221.806476133494,181.935291059438,275.844809053757,71.3706293905085,200.340205496419,130.012874590137,68.2462234515973,149.59208374297,64.0502950120065,50.757091669571,116.357586797404,75.953923545486,45.2745600837063,25.4999801007633,191.203957891921,13.3093157624242,49.2186588543912,214.983463443026,429.598474250665,59.6913878588964,164.478600016758,94.3061177274328,91.5180129040025,119.713812936333,47.8650634009978,149.222947133934,128.628148719629,95.1305965454202,59.3411394625504,12.4138080269367,269.107907990113,100.683802326546,125.877272025427,192.985155038728,127.952399885797,59.2511121240538
2011-02-10,14.353604777799,150.432946923803,222.981348649754,182.501811967816,274.80831868071,71.1024336647054,199.993898320244,129.449322409896,68.4587239625836,150.094104186684,64.2853227375824,50.8556236766612,115.694467921457,76.0852034572218,45.3963984881611,25.3376976331045,191.575122390121,13.3596136807459,49.2513910401965,216.374361728239,431.22194556992,60.0075790625151,164.0534535821,94.1147106553416,91.703737401517,119.793444921767,47.5604466359807,149.770542464877,129.059822810661,95.183449000326,59.7250608595062,12.3817206620667,271.544606637884,100.801897089668,126.761572859781,192.877900860627,128.296680715842,59.3206188457254
2011-02-11,14.4047910387221,150.969343239858,223.073801633197,185.389211741369,272.641976537869,70.5419532352043,197.934274219186,127.654537611154,69.5418416849596,149.925371405726,65.046318895798,50.9338825637272,114.604437642646,76.868783251157,45.2533407309939,25.0476171186409,191.869912351301,13.5980637238659,49.3512222812157,219.554483615246,438.918615361578,60.0324495007104,165.103383850883,94.3420982860504,91.4821632811276,120.036255262359,47.0159497956934,151.543501341941,128.91475547853,94.8042517721692,60.602859007108,12.4609614671311,273.797734770763,102.241608593069,128.119636505169,193.646368709127,127.892379088877,60.1678673742876
2011-02-14,14.3004650456872,149.875997053913,223.385673641472,185.48868941276,271.383847996485,70.2164437002515,197.881952069563,128.545312366897,69.5791468624765,150.127488349669,65.066735434536,50.9364019273282,114.069888986109,76.8891127834738,45.6443432676695,25.113433475427,191.879446583456,13.5061973583323,48.9913518635078,219.968269214844,435.953408133756,60.1163814386152,164.421817686157,93.9316826570605,91.8801271049541,119.160955595084,47.1394916982194,151.495918917528,129.088542709888,94.7831740147196,60.7170714603057,12.4095244409028,272.151495732381,102.291362380115,128.332640700994,193.689419107099,128.99743650732,60.1971401407558
2011-02-15,14.3860713915027,150.773185648184,224.920456428178,186.462893989678,268.579181826807,69.490755276039,198.114640156291,127.927002005417,69.94458920118,150.980144512227,65.0677313628983,50.9970755853593,112.755141007003,76.798681529433,45.6847015703077,24.7035600461821,192.107969638712,13.6418997355628,49.2262716495164,222.372888990231,440.333658811732,60.5294181382196,163.390302076338,92.8504418886013,92.9377465112375,119.732362845402,46.370128773715,151.498183435646,129.821702331471,94.2868045516583,61.3807991987762,12.3316723004934,267.469077042722,102.70679403166,129.063407539819,194.703738405209,129.111503045303,60.4416133204009
2011-02-16,14.3214206621185,150.09565090958,225.529549154532,184.302412818028,269.44347268852,69.7144006536158,200.679983345794,130.158353994477,69.1341490850696,150.226585420773,64.726172193768,51.3897279840178,112.24988137829,75.8042699328073,45.3556804587651,24.8940762364522,193.587088402069,13.3174957121848,48.6260536894314,218.686397232989,429.862535777826,60.6933383547719,160.765003801774,91.9469967519764,93.8420677467419,118.272422348642,46.7277462474209,150.702924883455,129.173737673724,94.8843155270645,60.3632591429626,12.1335284741593,267.605490994346,100.725974092665,127.741747530223,193.469835803064,130.041363634454,59.2759327170899
2011-02-17,14.3693208429975,150.597660524646,224.859342823277,184.75965562571,268.289168938343,69.415722761042,200.36163703868,129.516625120705,69.3056945153765,148.121039630769,65.5436565802404,51.9572849928856,110.529264130442,75.9244578614348,45.6421623254884,24.704158733781,195.725092284785,13.2479989166015,48.2516396500496,216.163833254779,427.619242557622,60.5129916828326,158.699508762847,91.6988779859037,94.0953083480175,117.361758101392,46.3712702153668,152.606346604819,127.363215221769,95.8472974913404,59.6669672749354,11.9776419118146,267.254226353374,99.8634347539855,127.564693474608,191.506346669026,129.219970010151,58.7683394690354
2011-02-18,14.4861865557825,151.822417182753,226.614168319058,183.553087189789,271.084287052463,70.1389171279088,202.695113873901,129.971670549823,68.8530619262779,148.030189682119,65.3320499936983,52.3946394423521,110.750423009543,75.0402280859437,45.6571725404625,24.7606201049835,197.372649666856,13.1577075229761,48.2379027037528,214.619553634517,424.704833354336,60.9852153402247,157.980653990844,91.5862764516196,94.210854151495,117.328335952449,46.4772462566369,152.113629759334,127.285091650026,96.1637903254658,59.2406812227717,11.9233859804527,267.952864837807,98.3706465510183,127.074572997238,190.873926318987,129.177501012572,57.8898691957925
2011-02-22,14.6530711681939,153.571528767893,227.305448109416,184.217944947924,274.933190720065,71.1347583704335,204.701312369437,129.760720076516,69.1024808289565,147.726391536142,65.018762386287,52.6619715587294,111.757783029792,74.2975190847607,45.2704557276217,24.826917008351,198.379687445566,13.2898177699767,48.5475248550587,214.956599471625,428.969171747371,61.1712579010917,159.989903776695,91.9801660538221,93.805680417404,118.081411783023,46.6016923299704,151.384179330979,127.023926883451,95.3543269869469,59.3337254651822,12.0750269750284,270.93996981864,98.2250670824557,126.204485534554,192.480684855778,128.083342633426,57.8041818388474
2011-02-23,14.7216424631901,154.290163686904,227.714925540873,186.050982710321,275.557764253284,71.2963574484925,205.220450580831,130.038900364107,69.7900718862593,146.375678681959,64.4720080115335,53.2383550023276,110.78846629847,74.1090996698319,45.1401637113668,24.7671427205113,196.208393878572,13.3387883926683,48.2433405814534,215.130058905565,430.549895235124,61.2814626524672,160.194213780518,91.9558555442834,93.8304623036427,117.341590259533,46.4894792201373,152.657166366532,125.862483873777,95.207363315908,59.3816073566458,12.0904483149856,271.067416112528,98.1273671403737,126.111816516439,192.777316078631,127.714720915459,57.7466929954989
2011-02-24,14.7398343615278,154.480806774086,228.110869028367,185.912544829626,267.846207528306,69.3011137052083,205.040709059779,130.313455262748,69.7381404788063,147.099354909957,64.6221980774496,53.4090054870715,108.043156668785,74.1739954334296,45.1628718009623,24.0434292479035,196.837353869894,13.3881017046884,48.4575883506794,216.033581248092,432.141631750758,61.3880050481861,156.105407006547,89.4629791800002,96.3741566814336,117.862707426994,45.1310241350223,152.301557460144,126.484753592165,95.0564171981334,59.6309961464475,11.7818523899126,263.010193608915,98.3688787138491,126.441483090934,193.082979260774,127.778974034551,57.8888193499408
2011-02-25,14.8017048505074,155.129232138325,231.24820408882,189.905554204894,272.690640371859,70.5545253658595,206.608838588042,129.863813436404,71.235978054104,147.590198028034,64.4432975874454,52.8526536674674,108.871805166384,73.6067322598906,45.594452287141,24.3773644741508,194.786958814335,13.5923854634818,48.1562210807317,221.394394759207,438.735487458714,62.2323040973641,160.655532982104,90.3968590825497,95.3681466101049,117.129657854865,45.7578487913936,152.723284658999,126.906792656676,93.2779782380772,61.1107161650605,12.1252704379505,264.149823728045,99.456946445273,127.213530633791,196.695428548252,129.000022039391,58.5291300906948
2011-02-28,14.8702855387327,155.847984115756,229.822224579598,190.418285661233,276.475171803717,71.5337340917725,203.644784688815,128.602440588397,71.4282961952148,144.735499057781,64.5186917661819,52.1562677097017,108.948336248829,72.5507400871266,45.1020410657573,24.6027363809164,192.220511604387,13.5129696492636,47.7448361858984,217.709867467976,436.172088478948,61.8485614076648,161.202165541816,90.3545742917111,95.4127390444958,116.12908112791,46.1809023922722,152.544512491162,124.45212948049,92.9169850252873,60.0936841050722,12.1665268193753,269.444714821131,98.4150544410938,124.604013907567,197.456636659315,127.606882728216,57.9159839488584
2011-03-01,14.9308445184897,156.482712462233,232.411903283553,189.226060655318,280.752035702536,72.640314889135,199.857701498367,130.470238628968,70.9810693888361,144.296530265881,64.7958388291708,51.4103913088021,109.075615742494,71.2015365581817,45.4265828945295,24.8831309136983,189.471510281604,13.2901472971799,47.2564910951117,215.686481406622,428.979777688747,62.5454766473808,160.381228880964,90.0720345716437,95.7110936393774,114.941256156643,46.7072077781775,151.889267769829,124.074695097997,93.0996144646464,59.5351857705179,12.1045632923606,270.576661064836,96.3914241872367,123.690876797846,197.068531943476,128.525062489922,56.7251065517571
2011-03-02,14.6885990720747,153.943851040822,232.09473204758,188.066661440485,278.772362082285,72.1280929056897,188.620874126302,121.017889097312,70.5461789673456,144.177261009559,68.4737961919676,51.438053918092,108.365180995386,67.1983123247635,46.1016137572433,25.1113774448168,189.573479600637,13.000246534017,46.5152075539457,214.186740854577,419.622352059625,62.4601382780073,158.353935205729,84.3726586941624,101.767291067965,113.138286038823,47.135645543941,143.267712624805,123.972141013708,88.3854997953954,59.1212071625729,11.9515579354402,269.037939553164,95.8527255892354,116.567681775426,207.047098444092,130.434914922343,56.4080861524339
2011-03-03,14.5838465913335,152.845973215729,231.365725983608,188.708014051647,274.78561285953,71.096605609544,186.223932323512,118.616952994668,70.7867506607329,144.645677751191,69.7814743221575,51.7667271690856,107.507876050475,66.3443820252437,45.9176430578016,24.9313571086533,190.784798545325,13.0349335856818,46.4806925700038,215.612930732989,420.741909140068,62.2639371088599,157.641152246311,82.0938880227189,99.0187101183875,113.054313429932,46.797728292676,140.531670335126,124.374921800888,86.3961750866063,59.5148801769676,11.8977641738041,266.035521223277,96.7920508186622,114.720266485345,211.707248447168,130.955451414823,56.9608729437196
2011-03-04,14.5604358489485,152.600577914215,229.894188340532,189.479556540838,267.396409976539,69.1847575675673,187.926458626843,119.510958303703,71.07617013161,143.599900169059,69.0828237739117,51.721730211341,104.523420207345,66.9509235519406,46.135963136038,24.3009598408609,190.618944520368,13.0559672892842,46.3656567975878,214.935666954628,421.420936553466,61.8679196006039,153.909556790024,80.6368467498769,97.2613284581749,112.774527376593,45.6144301782863,141.938631935585,123.475718047058,86.9079131503345,59.3279467044419,11.6161248598565,260.573687067815,97.1036460619319,115.039454172163,210.453257744611,130.332802689551,57.1442461586893
